station_sequence,current_speed_kmh,distance_remaining_km,current_delay_minutes,scheduled_travel_time_min,historical_delay_minutes,station_dwell_time_min,progress_ratio,observation_hour,day_of_week,target_arrival_delay_minutes,service_date,train_id_12000,train_id_12001,train_id_12002,train_id_12003,train_id_12004,train_id_12005,route_id_MUMBAI_NASHIK,route_id_PUNE_MUMBAI,route_id_PUNE_SOLAPUR,section_id_DAUND_KURDUVADI,section_id_KALYAN_KASARA,section_id_KALYAN_MUMBAI,section_id_KARJAT_KALYAN,section_id_KASARA_NASHIK,section_id_KURDUVADI_SOLAPUR,section_id_LONAVALA_KARJAT,section_id_MUMBAI_KALYAN,section_id_PUNE_DAUND,section_id_PUNE_LONAVALA,route_section_MUMBAI_NASHIK:KALYAN_KASARA,route_section_MUMBAI_NASHIK:KASARA_NASHIK,route_section_MUMBAI_NASHIK:MUMBAI_KALYAN,route_section_PUNE_MUMBAI:KALYAN_MUMBAI,route_section_PUNE_MUMBAI:KARJAT_KALYAN,route_section_PUNE_MUMBAI:LONAVALA_KARJAT,route_section_PUNE_MUMBAI:PUNE_LONAVALA,route_section_PUNE_SOLAPUR:DAUND_KURDUVADI,route_section_PUNE_SOLAPUR:KURDUVADI_SOLAPUR,route_section_PUNE_SOLAPUR:PUNE_DAUND,weather_condition_clear,weather_condition_cloudy,weather_condition_rain,track_condition_normal,track_condition_wet,signal_aspect_DOUBLE_YELLOW,signal_aspect_GREEN,signal_aspect_RED,signal_aspect_YELLOW
1,61.8,91.8,13.1,155.0,8.1,2.0,0.5290322580645161,15,6,23.1,2026-01-25,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2,62.3,58.62,17.0,155.0,8.1,5.0,0.6967741935483871,15,6,23.1,2026-01-25,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2,52.8,47.0,16.5,155.0,8.1,2.0,0.7935483870967742,15,6,23.1,2026-01-25,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,51.4,34.73,19.3,155.0,8.1,2.0,0.8903225806451613,16,6,23.1,2026-01-25,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,73.1,252.82,1.1,205.0,11.2,1.2,0.04878048780487805,15,6,15.5,2026-01-25,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
0,83.5,230.21,2.8,205.0,11.2,0.0,0.12195121951219512,15,6,15.5,2026-01-25,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
0,73.7,215.87,4.5,205.0,11.2,0.0,0.1951219512195122,16,6,15.5,2026-01-25,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
1,70.2,178.3,7.5,205.0,11.2,3.6,0.3170731707317073,16,6,15.5,2026-01-25,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,83.9,155.04,4.9,205.0,11.2,2.0,0.3902439024390244,16,6,15.5,2026-01-25,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1,62.1,148.6,3.3,205.0,11.2,2.0,0.4634146341463415,16,6,15.5,2026-01-25,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
2,60.6,74.9,12.7,205.0,11.2,4.4,0.7073170731707317,17,6,15.5,2026-01-25,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
2,55.8,61.75,17.3,205.0,11.2,2.0,0.7804878048780488,18,6,15.5,2026-01-25,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
0,60.6,166.75,-0.6,140.0,12.1,0.0,0.17857142857142858,12,6,6.6,2026-01-25,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
1,64.8,106.0,10.1,155.0,8.1,2.0,0.432258064516129,14,6,23.1,2026-01-25,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
0,62.5,181.58,-0.3,140.0,12.1,2.8,0.07142857142857142,11,6,6.6,2026-01-25,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
2,56.3,47.47,15.1,205.0,8.3,2.0,0.8536585365853658,12,6,17.8,2026-01-25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
2,54.7,62.21,15.9,205.0,8.3,2.0,0.7804878048780488,12,6,17.8,2026-01-25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
0,67.3,163.96,1.0,140.0,7.5,0.0,0.17857142857142858,5,6,1.7,2026-01-25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
0,56.0,154.67,0.8,140.0,7.5,0.0,0.2857142857142857,5,6,1.7,2026-01-25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
1,72.9,115.85,0.7,140.0,7.5,6.0,0.32142857142857145,6,6,1.7,2026-01-25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
1,64.0,101.33,1.1,140.0,7.5,2.0,0.42857142857142855,6,6,1.7,2026-01-25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
1,71.7,80.2,-2.4,140.0,7.5,2.0,0.5357142857142857,6,6,1.7,2026-01-25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2,84.8,72.87,1.0,140.0,7.5,4.2,0.5714285714285714,6,6,1.7,2026-01-25,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2,48.6,66.75,1.5,140.0,7.5,2.0,0.6785714285714286,6,6,1.7,2026-01-25,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2,64.5,44.0,1.6,140.0,7.5,2.0,0.7857142857142857,7,6,1.7,2026-01-25,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3,66.5,35.92,-0.7,140.0,7.5,2.9,0.8214285714285714,7,6,1.7,2026-01-25,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3,69.6,18.0,2.8,140.0,7.5,2.0,0.9285714285714286,7,6,1.7,2026-01-25,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
3,66.7,2.53,2.7,140.0,7.5,2.0,1.0,7,6,1.7,2026-01-25,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,75.3,172.45,1.2,155.0,13.9,3.7,0.06451612903225806,7,6,10.9,2026-01-25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,82.2,150.75,-0.4,155.0,13.9,0.0,0.16129032258064516,7,6,10.9,2026-01-25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
0,71.0,180.17,-2.5,140.0,7.5,0.9,0.07142857142857142,5,6,1.7,2026-01-25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1,66.1,121.98,-0.5,155.0,13.9,2.3,0.33548387096774196,8,6,10.9,2026-01-25,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
0,64.8,141.8,-1.6,155.0,13.9,0.0,0.25806451612903225,8,6,10.9,2026-01-25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2,53.8,76.03,10.6,205.0,8.3,4.6,0.7073170731707317,11,6,17.8,2026-01-25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
1,57.6,151.6,7.4,205.0,8.3,2.0,0.4634146341463415,11,6,17.8,2026-01-25,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,51.5,168.54,4.0,205.0,8.3,2.0,0.3902439024390244,10,6,17.8,2026-01-25,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,59.3,225.47,2.8,205.0,8.3,0.0,0.1951219512195122,10,6,17.8,2026-01-25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
0,71.9,235.04,1.9,205.0,8.3,0.0,0.12195121951219512,9,6,17.8,2026-01-25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
1,72.3,177.95,9.5,205.0,8.3,6.1,0.3170731707317073,10,6,17.8,2026-01-25,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
2,62.7,27.2,7.7,155.0,13.9,2.0,0.8903225806451613,9,6,10.9,2026-01-25,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2,66.3,41.38,8.5,155.0,13.9,2.0,0.7935483870967742,9,6,10.9,2026-01-25,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2,50.6,60.57,9.9,155.0,13.9,6.1,0.6967741935483871,9,6,10.9,2026-01-25,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1,70.7,85.87,6.8,155.0,13.9,2.0,0.5290322580645161,8,6,10.9,2026-01-25,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1,50.3,112.04,4.9,155.0,13.9,2.0,0.432258064516129,8,6,10.9,2026-01-25,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
0,86.5,250.58,3.3,205.0,8.3,4.0,0.04878048780487805,9,6,17.8,2026-01-25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
3,57.8,22.92,4.0,140.0,3.6,2.0,0.9285714285714286,14,0,3.0,2026-01-26,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
0,74.5,153.96,3.6,155.0,4.1,0.0,0.16129032258064516,15,0,15.1,2026-01-26,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0,70.9,173.18,-2.6,155.0,4.1,2.4,0.06451612903225806,14,0,15.1,2026-01-26,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3,70.6,1.0,2.9,140.0,3.6,2.0,1.0,15,0,3.0,2026-01-26,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3,61.2,36.8,0.2,140.0,3.6,4.2,0.8214285714285714,14,0,3.0,2026-01-26,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1,77.2,115.13,0.8,140.0,3.6,3.8,0.32142857142857145,13,0,3.0,2026-01-26,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
2,72.5,56.79,6.1,140.0,3.6,2.0,0.6785714285714286,14,0,3.0,2026-01-26,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2,52.4,78.27,0.9,140.0,3.6,4.5,0.5714285714285714,13,0,3.0,2026-01-26,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,61.1,87.27,3.4,140.0,3.6,2.0,0.5357142857142857,13,0,3.0,2026-01-26,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1,63.4,101.58,4.9,140.0,3.6,2.0,0.42857142857142855,13,0,3.0,2026-01-26,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
0,64.0,142.33,2.4,155.0,4.1,0.0,0.25806451612903225,15,0,15.1,2026-01-26,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2,83.1,31.6,1.8,140.0,3.6,2.0,0.7857142857142857,14,0,3.0,2026-01-26,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,68.4,121.6,4.4,155.0,4.1,4.6,0.33548387096774196,15,0,15.1,2026-01-26,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,69.8,235.92,3.9,205.0,6.8,0.0,0.12195121951219512,16,0,11.2,2026-01-26,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
1,74.9,83.07,6.2,155.0,4.1,2.0,0.5290322580645161,16,0,15.1,2026-01-26,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2,46.0,61.33,9.8,155.0,4.1,4.9,0.6967741935483871,16,0,15.1,2026-01-26,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2,63.3,42.62,8.1,155.0,4.1,2.0,0.7935483870967742,16,0,15.1,2026-01-26,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2,59.4,29.4,12.9,155.0,4.1,2.0,0.8903225806451613,17,0,15.1,2026-01-26,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,77.4,252.1,0.5,205.0,6.8,2.5,0.04878048780487805,16,0,11.2,2026-01-26,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0,66.8,220.47,2.2,205.0,6.8,0.0,0.1951219512195122,17,0,11.2,2026-01-26,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
1,71.7,178.05,5.4,205.0,6.8,4.4,0.3170731707317073,17,0,11.2,2026-01-26,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1,65.2,162.83,1.8,205.0,6.8,2.0,0.3902439024390244,17,0,11.2,2026-01-26,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
1,60.1,149.93,3.9,205.0,6.8,2.0,0.4634146341463415,17,0,11.2,2026-01-26,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
2,64.6,74.23,3.3,205.0,6.8,2.8,0.7073170731707317,18,0,11.2,2026-01-26,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
2,67.1,57.04,6.1,205.0,6.8,2.0,0.7804878048780488,19,0,11.2,2026-01-26,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
2,44.9,55.07,11.2,205.0,6.8,2.0,0.8536585365853658,19,0,11.2,2026-01-26,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
0,72.1,143.93,-1.5,140.0,3.6,0.0,0.2857142857142857,13,0,3.0,2026-01-26,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,76.6,101.08,5.5,155.0,4.1,2.0,0.432258064516129,15,0,15.1,2026-01-26,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,74.1,161.12,-2.6,140.0,3.6,0.0,0.17857142857142858,13,0,3.0,2026-01-26,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
0,60.7,181.88,5.5,140.0,3.6,3.1,0.07142857142857142,12,0,3.0,2026-01-26,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
0,63.1,181.48,2.1,140.0,6.0,2.8,0.07142857142857142,6,0,12.9,2026-01-26,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
0,51.8,170.42,0.9,140.0,6.0,0.0,0.17857142857142858,6,0,12.9,2026-01-26,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
0,76.4,141.07,2.1,140.0,6.0,0.0,0.2857142857142857,6,0,12.9,2026-01-26,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1,74.3,115.62,-0.4,140.0,6.0,5.3,0.32142857142857145,7,0,12.9,2026-01-26,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1,70.8,98.5,3.6,140.0,6.0,2.0,0.42857142857142855,7,0,12.9,2026-01-26,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1,64.3,85.13,6.0,140.0,6.0,2.0,0.5357142857142857,7,0,12.9,2026-01-26,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2,70.7,75.22,6.1,140.0,6.0,5.7,0.5714285714285714,7,0,12.9,2026-01-26,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2,56.3,63.54,9.6,140.0,6.0,2.0,0.6785714285714286,7,0,12.9,2026-01-26,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2,76.5,36.0,9.2,140.0,6.0,2.0,0.7857142857142857,8,0,12.9,2026-01-26,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
3,69.2,35.47,13.3,140.0,6.0,4.2,0.8214285714285714,8,0,12.9,2026-01-26,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3,44.5,28.46,11.3,140.0,6.0,2.0,0.9285714285714286,8,0,12.9,2026-01-26,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3,65.9,3.07,13.1,140.0,6.0,2.0,1.0,8,0,12.9,2026-01-26,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,59.3,175.12,-0.1,155.0,5.2,1.3,0.06451612903225806,8,0,-1.9,2026-01-26,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
0,71.2,155.33,-1.1,155.0,5.2,0.0,0.16129032258064516,8,0,-1.9,2026-01-26,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
0,66.2,140.87,-2.8,155.0,5.2,0.0,0.25806451612903225,9,0,-1.9,2026-01-26,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2,73.5,36.0,0.7,205.0,6.0,2.0,0.8536585365853658,13,0,4.9,2026-01-26,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1,70.6,103.58,-3.0,155.0,5.2,2.0,0.432258064516129,9,0,-1.9,2026-01-26,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,52.8,63.0,2.2,205.0,6.0,2.0,0.7804878048780488,13,0,4.9,2026-01-26,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
2,64.7,74.22,1.4,205.0,6.0,3.9,0.7073170731707317,12,0,4.9,2026-01-26,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1,90.0,130.0,1.7,205.0,6.0,2.0,0.4634146341463415,12,0,4.9,2026-01-26,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1,70.3,121.28,1.0,155.0,5.2,5.8,0.33548387096774196,9,0,-1.9,2026-01-26,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1,75.6,177.4,3.3,205.0,6.0,4.1,0.3170731707317073,11,0,4.9,2026-01-26,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
0,61.8,223.8,-0.1,205.0,6.0,0.0,0.1951219512195122,11,0,4.9,2026-01-26,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
1,59.8,165.08,3.6,205.0,6.0,2.0,0.3902439024390244,11,0,4.9,2026-01-26,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
0,61.1,254.82,-0.4,205.0,6.0,2.4,0.04878048780487805,10,0,4.9,2026-01-26,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
2,72.8,20.47,-2.2,155.0,5.2,2.0,0.8903225806451613,10,0,-1.9,2026-01-26,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2,56.7,45.38,-3.0,155.0,5.2,2.0,0.7935483870967742,10,0,-1.9,2026-01-26,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2,60.9,58.85,2.8,155.0,5.2,5.0,0.6967741935483871,10,0,-1.9,2026-01-26,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1,65.8,89.13,-1.4,155.0,5.2,2.0,0.5290322580645161,9,0,-1.9,2026-01-26,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
0,66.9,237.12,2.5,205.0,6.0,0.0,0.12195121951219512,10,0,4.9,2026-01-26,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
